state,county,latitude,longitude,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
IA,OBRIEN,42.94,95.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
IA,OSCEOLA,43.3,95.79,0.29,2.14,4.71,8.57,15.14,23,28.57,32,34.86,45.71,49,49.14,55.29,64,69.71,72.29,75.86,78.57,85.29,89.86,93.43,99.14,101.57,114.43,144.71,177.57,194.86,227.57,256.71,296.57,331.29,394,461.29,507.43,541.43,573.57,595.14,603.43,610.86,622.71,631.43,641.57,650.71,654.86,657,664.29,670.57,680.57,684.71,688.43,701.43,-1,-1,-1,-1
IA,PAGE,40.75,95.36,1,2,3,3.14,4.57,6.29,9.29,10,10,11.29,14.71,16,17.71,19.14,20,20.57,24.14,40.71,65.29,83.86,98.29,104.71,107.86,117.86,128.86,139.71,154.43,216.57,266.57,320.14,375,422.86,566.86,838.57,1040.57,1109.71,1183.14,1251.14,1304.14,1330.71,1362.86,1404.43,1431,1455.71,1498.29,1534.29,1574.43,1671,1732.29,1775.14,1806.71,1824.57,1843.29,-1,-1
IA,PALO ALTO,43.04,94.83,0.71,1.57,2.86,5.43,7.43,13.43,20.43,26.86,38.14,49.43,59.29,62.71,75.43,83.43,98.29,103.86,112.86,122.86,137.29,157,194.86,230.71,255.14,280,307,343.14,401.71,491.14,591,648.29,688.14,732.29,777,789.29,822.29,870.43,900,919,933.14,956,975.43,987.86,998.14,1012.29,1027.43,1037.86,1057.29,-1,-1,-1,-1,-1,-1,-1,-1
IA,PLYMOUTH,42.82,96.55,3.43,4.14,8.14,10.86,27.43,61.71,87.14,112.86,135.43,169.43,203.14,248.71,297.57,322.86,354.86,381.86,415.71,443.43,466.29,524.86,630,744.57,852.57,935.86,1057.86,1167.71,1281.86,1402,1544.57,1671.57,1867.71,2131.57,2399.86,2606.43,2782.86,2995.14,3119.86,3256,3322.14,3395.29,3459.71,3499.86,3536.14,3567.71,3595,3616.57,3632.86,3662.14,3696.43,3743.43,3787,-1,-1,-1,-1
IA,POCAHONTAS,42.58,94.84,0.29,2.43,3,3,3.71,11.43,19.14,29.86,36.29,60.14,94.29,106.86,108.86,110.86,113,115.29,121,120.86,128.86,137.14,144.14,150.86,160.29,176,189.86,202.86,222,260.43,341.43,440.43,507,560.57,608.14,633.86,667.86,689.43,730.57,762.14,773,782,790.71,798.29,803.71,804,806.86,809,814.86,822.29,826.29,-1,-1,-1,-1,-1,-1
IA,POLK,41.81,93.61,27.29,90.86,144.71,255.86,527.57,1065.86,1992.71,2647.71,3371.71,3996.71,4526.71,4994,5334.71,5734.43,6277.29,7044.14,7973.29,8774.71,9383.14,9999.43,10673.29,11392.71,12597.71,13722,14373.86,15033.57,15666.57,16281.57,16839.14,17592.14,18443.57,19819.14,22061.86,26009.14,29766.29,32846,34937.71,36742,38530.43,40166.86,41391.71,43145.14,44850.43,46263.57,47516,48686.14,49630.71,50415.29,50957.29,51751.86,52522.29,53220.86,53939,-1,-1
IA,POTTAWATTAMIE,41.24,95.85,2,4.29,9.43,13.86,18.29,28.57,57.86,105.43,175.43,221.43,287.86,408.71,530.57,631.86,694.71,754.29,855,950.43,1078.86,1241.57,1344.43,1448,1538,1653.71,1732.57,1866.86,2026,2199.71,2416.14,2719.71,3015.57,3305.14,3670.86,4233.57,5098.14,5925.86,6558.14,7120.29,7543.14,7930.71,8177.29,8510.86,8801.57,9010.14,9207.43,9387.86,9510.86,9629.57,9692.71,9802.86,9905.57,10022.43,10152.43,-1,-1
IA,POWESHIEK,41.74,92.72,1,4.86,6,6,10.43,44.86,65.86,79.86,85.57,88.14,89.86,93.14,95,96.14,103.29,105.29,111.57,114.71,124.43,144.43,157.43,162.71,176.14,183,200.29,217.71,248.57,302,351.57,387.43,422.57,456.71,525.29,656.14,813.14,918.86,995.71,1053.43,1101.43,1143.14,1177,1223,1280.86,1323,1352.57,1393.43,1435.86,1450.86,1455,1467.71,1481.43,1496.14,1506.29,-1,-1
IA,RINGGOLD,40.84,94.1,0.14,2.57,4,4.57,8,10.86,12.86,15.14,15.57,17,20.71,21.14,21.57,24,28.57,30.86,33.14,36.29,41.86,50.71,55.71,65.57,80.86,87.57,103.43,121,138.14,174.29,211.57,259.14,304.71,335.86,352.29,369.57,400.14,426.57,450.57,468.71,482,490.57,495,499.29,505.43,513.14,518.14,526,-1,-1,-1,-1,-1,-1,-1,-1,-1
IA,SAC,42.46,95.15,1.29,2.57,5.43,13,21.43,32.14,38.57,47,60.71,64,68.14,74.14,76.43,80.86,84.86,91,101.57,115.86,126.71,155.29,220,263.29,297.29,335.71,366.14,399,448.57,563.57,682.86,786.43,873.71,933.86,973.14,1006.71,1027.29,1054.86,1086.43,1107.57,1128.14,1144,1150.71,1156.57,1161.29,1174.57,1191.29,1207.29,1220,-1,-1,-1,-1,-1,-1,-1,-1
IA,SCOTT,41.56,90.47,0.29,10.14,39.14,104.57,157.29,202.71,236.43,277.29,301,330.57,358.14,385.14,404.43,437.43,571.43,767.29,1025.71,1267.71,1447,1571.14,1692.29,1826.14,1977.14,2170.29,2344.57,2495.29,2739.29,2992.57,3267.71,3542,3953.29,4430.86,5128.57,6321.43,8286.29,9971.14,11116.57,12050.43,12787.86,13397.57,13798.71,14234.14,14887.29,15323,15804.57,16192.29,16484,16709.71,16845.43,16976.71,17126.57,17324,17498.14,17868.57,-1
IA,SHELBY,41.79,95.2,2.71,5.86,6.71,9,9,12.71,19.57,24,32.14,37.14,40.71,55.57,86.86,106.57,116.14,121.86,126.43,141,168.14,186.71,197.57,209.57,217.43,226,236.14,250.14,272.86,292.29,319.43,349.86,387,448.29,557.43,663.29,734.71,785.14,831,866.71,908.29,937.14,970.29,1000.71,1028.14,1075.57,1104.71,1114.57,1130.43,1138.57,1157.29,1180.14,1201.71,1216,-1,-1,-1
IA,SIOUX,42.98,96,0.43,2.57,6.29,7,7,7.29,17.14,70,137.86,198.86,255.71,318,357,414.71,447.29,472.14,505.71,532.43,561.14,593,631.29,689.43,780.86,888.86,980.43,1097.86,1352,1639,1875,2090,2279.14,2422.86,2653,2922.29,3224,3500.71,3712.86,3900.43,4060.14,4197.86,4288.43,4371.57,4477.29,4540.14,4599.57,4631.29,4666.71,4697.14,4718.86,4763.86,4801,4842.71,4897.43,-1,-1
IA,STORY,42.02,93.62,0.14,2,4.29,6.86,15.71,21.86,30.57,51.29,71,87.86,106,135.71,211.86,389.29,616.71,748.57,845.14,918.29,1016,1089.14,1146.14,1277.57,1515.86,2147.29,2770.71,3068.86,3251,3415.57,3535,3670.71,3800.43,3945.57,4170.29,4645.29,5364,6143,6726.71,7057.14,7322.57,7622.57,7846.14,8027.43,8331.57,8586.43,8768.29,8961.14,9132.86,9247.86,9352.86,9454,9605.43,9734.57,9828.71,9957.57,-1
IA,TAMA,41.98,92.71,4,16,51.86,109.14,223,266.43,306.86,343.29,370.86,398.71,408.29,421.14,429,433.43,450.57,473.71,495.43,513.29,527.86,542.29,556.71,571.43,600.57,633.71,659,677.86,700.57,761.43,819,871.86,914.43,988.14,1099,1252,1390.86,1502.29,1565.43,1602,1653.43,1717.43,1751.86,1802.29,1841.29,1883.29,1921.14,1952.14,1968.86,1982.14,1992.29,2017.43,2032.86,2041.14,2049.43,-1,-1
IA,TAYLOR,40.67,94.72,0.57,1,1,1,1,1,1,1.57,20.14,53.29,65.57,72.43,75.29,77.29,79.14,81,81.29,89.14,93.14,97.14,102.29,105.71,110.57,113.86,115.14,120.57,129.71,160,192.57,216.29,235.57,267.71,312,366.14,413.57,462,482,493.71,514.29,528.57,546.14,577.43,590.43,598.29,611.14,623.43,627.29,633.29,637.57,641,641,641.86,643,-1,-1
IA,UNION,41.12,94.05,1,1,1,1,1.43,2.57,6.14,8.43,10.57,10.43,13.86,24.43,31.14,43.86,56.29,64.57,71,77.43,87.43,90.57,92.71,94.29,105.14,122.86,139.71,157.57,189.14,211.57,243.14,297,393.43,570.29,705.14,788.57,897.14,946.57,978,1010.86,1040.14,1067.57,1086.71,1120.14,1145.86,1159,1170.14,1177.86,1185.43,1192.14,1201.71,1210,-1,-1,-1,-1,-1
IA,VAN BUREN,40.87,91.94,0.29,4.86,6.57,8,8,8,8,8,8.71,9,9.43,11.14,12.43,18,20.29,21,21.57,22.86,29.71,35,39.86,45.14,92.14,106.14,108,109.29,114.29,125.71,138.86,152.29,172.43,198.14,235.86,284,326.14,356.71,392.43,416.29,432.86,447.86,458.57,478.57,493.29,501.57,513.29,525,529.43,533,534.43,537.71,538,538.86,543,-1,-1
IA,WAPELLO,41.01,92.41,1,1,2.71,6.57,7.71,20.71,159.14,323.57,443.71,549.57,626.29,665.86,680.57,692.29,703.14,711.86,724.14,770.14,819.71,870.43,931,982.43,1052.29,1106.57,1163.86,1229.29,1308,1359.71,1406.71,1451.86,1495.71,1591.43,1757,2020.29,2284,2498.14,2656,2799,2917.43,3024.29,3124.29,3238.29,3366.43,3470.43,3559.14,3633,3758.86,3855.14,3924.14,4023.29,4095.14,4155.57,4198.57,-1,-1
IA,WARREN,41.36,93.47,0.71,4.57,12.71,16.14,19.14,21.86,33,52.71,87.57,116.57,154.71,183.14,201.43,218.57,254.14,300,358.29,427.71,489.29,539.57,582.43,619.86,703.14,801.29,872.86,914.57,942.71,978.57,1016,1095.71,1176.71,1306.43,1518,1910.57,2329.43,2683.57,2920.43,3153.71,3370.86,3586.14,3760.14,4001.57,4260.57,4483.29,4665.71,4811,4900.57,4979.43,5023.71,5101.57,5184,5255.86,5316.29,-1,-1
IA,WASHINGTON,41.29,91.55,3,21,53.57,88.71,120.43,136.43,148.71,160.14,171,182,190.29,201.14,208.43,213.57,224.86,242.14,253.71,266.43,279.57,287.43,300.57,310.71,318.86,341.71,369,399.14,437.57,476,524.71,564.86,610.14,663.71,756,913.71,1126.71,1308.71,1446.29,1550.43,1638.29,1763.86,1844.29,1950.86,2091.14,2169.57,2239.43,2284.43,2315.57,2351,2371.86,2386.86,2394.57,2412.71,2425,-1,-1
IA,WAYNE,40.7,93.36,0.29,1,1,1,1,1.14,3.29,4.86,6.43,8.71,10.29,11,11.71,14.43,17.86,20.29,28.57,41.14,54.71,68.14,76.86,84.43,88.71,96.57,108.14,113.71,137.29,194,242.29,268.86,291.43,305.71,324,341,357.29,374.71,399.86,412.57,416.14,421.57,428,435.43,441.14,445.57,454.57,479.29,495.43,509.14,-1,-1,-1,-1,-1,-1,-1
IA,WEBSTER,42.5,94.17,0.57,1,1.86,2.57,3.29,5.29,8.43,12.43,22.43,35.86,67.57,93.43,112.71,143.57,190.43,338.86,499.43,588.29,693.43,782.57,865,718.71,920.86,1063.43,1121,1183,1242.43,1370.29,1507.86,1648.57,1797.29,1998.14,2311.14,2776.14,3218.71,3549,3792.43,3989.71,4188.43,4333.86,4450.71,4570.86,4655.57,4713.86,4765,4796.14,4841.29,4869.86,4898.43,4945.29,4982.71,5006,5029.43,-1,-1
IA,WINNEBAGO,43.38,93.94,1.14,2,2,2,2.86,5.14,8.29,10.57,11,11.86,12.71,17.86,25.29,30.71,48.29,60.86,69.71,76.71,94,125.57,150,165.14,182.43,236.14,286,326.57,352.14,385.43,450.43,511.57,574.57,676.14,809.43,894,950.29,1001.29,1045.57,1082.57,1098.14,1128.57,1166.57,1200.43,1233.57,1251.86,1264.14,1274,1280.43,1299,1311.43,1326.57,1334,-1,-1,-1,-1
IA,WINNESHIEK,43.3,91.79,0.57,2.86,4.14,5,6.57,16.57,17.71,18,19.57,22.29,23.86,24.14,24,24.14,29,39.57,50,59,71,84.14,96.86,117.14,178.57,219.29,243.71,264.71,302.29,339.43,358.71,393.14,438,481.43,552.29,645.29,768.57,905.29,996,1124.86,1215,1304.86,1358,1405.86,1480.86,1556.86,1614.14,1661.71,1709.43,1763.71,1786.29,1815.71,1836,1855.29,1873.14,-1,-1
IA,WOODBURY,42.38,95.86,0.57,3.14,7.43,16.14,37.86,332,1003.71,1589.86,2176.43,2523.29,2732.14,2897.43,2993.71,3057.57,3130.43,3223.86,3323.71,3440.57,3538.71,3628,3709.57,3799,3925.71,4089.14,4286,4504.29,4909.86,5414.29,5882.14,6316.29,6721,7114.86,7635.29,8300.57,9093.86,9766,10298,10898.57,11359.71,11776.71,12067.57,12363.86,12704.43,12938.43,13106.14,13240.71,13368.71,13464.43,13551.71,13674.71,13811.71,14037.86,14242.43,14428.14,-1
IA,WORTH,43.26,93.42,1,1,1,1,1.43,2.57,3,3,3.14,4.14,6.43,10.71,17.71,23.86,36.57,48.71,59,65.57,70.14,74,78.71,84.29,94.29,101.14,107,114.43,118,125.71,140.14,158.57,199.43,255.86,322.29,359,395.43,424.43,465.86,500.29,529.86,567.29,597,617.71,627.14,634,645.86,649.57,655.71,666.57,668.86,673.71,678,-1,-1,-1,-1
IA,WRIGHT,42.65,93.5,1,1,1,1.43,2.43,3.71,6,30.14,116.14,182,247.29,291.43,337,368.71,384.14,402.29,418.43,431.14,444.71,472.29,491.43,496.29,519,527.14,542.43,564.57,593.86,619.14,662,689.43,731.43,820.29,928.71,1044.14,1164.29,1266.71,1354.57,1415.57,1474.14,1512.14,1546.86,1596.43,1639.43,1674,1689.86,1697.29,1708.14,1718,1732.29,1745,1755.29,1760.29,-1,-1,-1
ID,ADA,43.79,116.38,5.29,102,361.14,513.86,595.71,647.14,696.29,731.14,770.29,795,809.71,836.57,891.86,1164.43,1816,2709.86,4020.71,5612.29,6912.71,7919.14,8863.43,9835,10522.71,11072.14,11538.14,11906.43,12300.43,12740.43,13379,14197.57,14945.43,16090.29,17300.57,19049.29,21257.14,23242.57,25168.43,27813,30993.71,33921.57,36558.71,38663.29,40539,42229.29,43488.57,44422,45139.86,45726.86,46204.14,46721.14,47267.57,47765.43,48327.14,48856.86,-1
ID,ADAMS,44.89,116.54,1,1,1.29,3,3,3,3,3,3,3,3.86,9,10,11.14,12,13.29,15.43,17.86,18.71,21.29,23.57,25,25,25.86,26.86,28,28.57,29,31.43,41.86,63,77.57,86.43,88.57,99.71,118.43,132,170.29,219.14,259.86,284.29,298,306.71,310.14,316.57,318.14,323.57,329.14,330.57,332,332.14,336,-1,-1,-1
ID,BANNOCK,42.9,112.39,2.29,4.29,5.43,7.71,8,10.43,11.71,13.43,17,24.29,40.86,58.14,74.86,93.57,115.29,147.43,203.14,272.71,336.57,404.43,490.71,577.86,642.43,771.14,851,925.57,1041.14,1257.57,1544.14,1830.57,2178,2628.86,2987.29,3329.57,3719.29,4264.14,4794.71,5393.71,5809.14,6119.57,6391.86,6687.29,6971.14,7166,7310.71,7429,7579.43,7722,7843,7940.43,8047.71,8180.71,8301,-1,-1
ID,BEAR LAKE,42.36,111.37,1.29,2.29,4.86,7.43,11.14,17.43,25,31.29,36.71,39.14,41.14,41.71,45.43,47.43,52,56.57,62.43,71.14,87,121.14,149.43,176.14,198,220,235.14,247.43,267,285.29,307.29,316.14,326,331.71,336.86,340.57,346.71,353.57,360.86,363,367.57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,BENEWAH,47.12,116.91,2.86,11.29,18,19.14,21,21,22.71,29,36.14,44.29,55.14,69.14,84,99,113.71,121.86,127.57,137.43,144.57,153.86,161,164.71,172.29,188.43,205.57,225,261.86,280,304.14,335.86,384.14,415.86,447.29,490.86,513.29,527.29,534,537.43,553.14,583.29,615.86,629.14,640,642.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,BINGHAM,43.09,112.84,0.29,1.14,2,2,2.86,3,4,4,6,6,6.71,18.86,24.43,29.14,36.43,59.86,93.14,125.14,161.43,222.86,281.86,356.43,409.71,469.14,632.29,730.43,844.57,985.14,1100.71,1230.71,1385.86,1544,1669.86,1871.14,2141.43,2442.29,2719.57,3000.43,3231.86,3423,3549.14,3671.29,3834.14,3924.71,3989.71,4053.29,4105.14,4162.29,4200.57,4261.43,4336,4451.86,4547.57,4645,-1
ID,BLAINE,43.39,114.24,73.71,311.57,441.14,470.57,485.43,496.71,500,507.14,509.43,511.43,513.43,514.71,516.86,525.71,536.71,546,554,560.14,567,574,581.43,592,600.14,606,608.57,622.14,645.57,687.29,720.43,784,843.29,893.86,963.29,1051.29,1160.29,1256.57,1343.71,1445.57,1510.14,1537.43,1557.71,1596.43,1677.71,1804,1915.29,2011.14,2089,2129,2153.57,2182.71,2198.57,2211.57,2236,-1,-1
ID,BOISE,44.1,116.13,1.43,4.29,7.71,15.29,28.57,36.71,46.29,52.29,56.43,60.43,62.43,64,65.57,67.86,71.57,73.14,74.14,75.86,85.43,100.29,113.29,123,136.29,156.14,195,224.43,240,245.43,254.29,265.57,289.29,293,295,298.43,301.43,307.29,310,315.29,318.86,319.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,BONNER,48.04,116.96,1.14,3.14,4,4,4,4,4,4,4.57,6,6.71,9.14,19,32.57,48.43,84.71,109.57,141.29,167.29,187,193.86,211.14,226.71,239.14,264.86,308,345.71,385.57,418.86,456.29,502,560.57,669,802.43,919.86,1062.43,1296.57,1495.86,1743.86,1930.29,2102.57,2296.29,2470.86,2620.14,2764.71,2854.14,2913,2957.86,2990.71,3024.57,3053.14,3077.43,-1,-1,-1
ID,BONNEVILLE,43.5,111.89,0.86,4.86,16.86,24,27.57,28,29.43,31.57,32.43,42.71,61.29,77.29,92.86,109.14,142,201.29,314.57,486.43,708.43,1017.14,1334.14,1546.14,1761.86,1965.86,2188.14,2440.43,2726.86,3014.86,3382.86,3812.57,4321.71,4767,5323.86,6046.86,6874.57,7509.57,8241,9121.71,9673.43,10085.43,10435.43,10771.71,11067.14,11289.57,11448.14,11587.86,11732.29,11897.43,12143.57,12469.71,13015.57,13520.43,13890,-1,-1
ID,BOUNDARY,48.75,116.51,1,1.29,7.29,15.86,30.57,35.14,37.57,40.57,42.29,43.43,45,48.29,56,56.57,60.14,69.57,100.43,144.86,213.71,262.86,298,333.71,361.71,408.57,445.57,493.71,534.86,581.14,635,684.86,713.14,733.71,761.71,787.71,812,820.57,823.57,828.86,837.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,BUTTE,43.65,113.28,0.29,1.86,5,20.14,27.29,28.43,26.71,32.71,46.57,64.57,78,93.43,104,111.14,113.29,121.29,124.57,135.14,144.43,149.14,158.43,163.86,173.57,180.14,183.43,185,187.43,193.57,197.29,199.43,200,200.71,201.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,CAMAS,43.35,114.98,0.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.14,2,3.71,4,5.71,19.14,28.71,36.86,38,38.43,40.57,41.71,49.71,51.14,51.57,52.57,55.29,56,56,56,56.57,57,57.29,62.43,65,67,69,69,69.29,70,70.29,71,71,-1,-1
ID,CANYON,43.66,116.63,17.71,76.71,132,179,220.86,252.86,270,275.71,281.57,294.57,324.71,351.86,391.57,592.43,1027.14,1714.71,2675.29,3718.14,4569.29,5405.71,6135.43,6622.57,7010.14,7345.29,7603.29,7808,8040.29,8316.86,8613,8987.29,9535,10150.29,10986.29,12030.57,13281.29,14762.57,16154.71,17560.14,18876.57,19777.14,20529,21450.29,22373.86,23122,23610.86,23955.43,24248.71,24442.71,24646.86,24825.86,24977.43,25187.43,25400.14,-1,-1
ID,CARIBOU,42.79,111.91,0.71,1,1,1,1,1,1,1,1.29,3.57,5.29,9.71,13.86,16.14,20.29,23,24.57,29,31.57,34,35.29,43.29,49.14,71.71,99.43,121.71,144,175.29,212,262.14,307,353,383.86,414.43,439.86,461.57,473.29,484.86,513.14,540.86,563.29,588.57,603.57,609.86,614.14,618.57,623.14,627.14,629.57,628.86,632,-1,-1,-1,-1
ID,CASSIA,42.38,113.6,0.14,1,3.71,7.29,10.14,12,12.86,14.29,17.43,31.14,64.86,108.43,134.86,165.43,210,266.86,318.57,358.14,409.14,469.57,518.71,547.29,569.43,579.57,587.14,597.29,632.43,707,801.57,924.86,1089.43,1303.14,1460.29,1628,1814.57,1999.43,2143.29,2241.29,2346.57,2440.71,2485.86,2562,2647.43,2693.86,2728.14,2763.57,2798.43,2829.14,2843.57,2859,2868.71,2880.14,2885.71,2893.86,-1
ID,CLARK,44.22,112.37,1.43,5.43,11,15.71,17.14,21,22.57,26.86,31.57,34.14,37.43,39.43,40,40,40.43,44,47,48,48.86,51.57,52.57,53,53,53,53,53,53,53.29,53,53,53,53.14,54,54.71,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,CLEARWATER,46.52,116.3,0.43,1.57,4.43,6.86,11.43,14.86,15.71,17,19.14,20.86,21.57,26.14,28.29,40.29,55.57,88.14,112.71,130.29,145.86,178.57,225.57,339.86,518.29,576.57,707.71,767.71,797.86,821.43,841.71,883.86,934.86,968.29,980,986,992,999.29,1002.43,1009.29,1013.86,1023.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,CUSTER,44.65,114.15,0.71,2,2,2,2,2,2,2,2,2,2,2,2,3.29,5,5.43,6,7,7,9,11,17.14,28.29,41.57,49.71,56,60,67.14,73.86,86.43,91,95.57,102.29,116.57,129.86,144.14,158.86,177.14,189.71,195.86,203.29,214,222.14,225.86,227,227,228,228.71,230.86,232.71,234.71,237.57,240.29,-1,-1
ID,ELMORE,43.8,115.15,5.29,14.14,18.43,27.43,29.71,30.57,31,31,31,31.57,33.14,36.71,45.71,59.86,79,109.43,130.86,175.57,204.29,221.71,246.43,270.71,289.43,304.14,315.43,334.57,366.43,399.57,434.43,488.86,545.29,618,708,781.86,869,943.86,1041.29,1145,1271.71,1354,1394.71,1451.14,1488.14,1516.14,1540.71,1559.14,1580,1602,1623.14,1641.57,1656.86,1720.43,-1,-1,-1
ID,FRANKLIN,42.18,112.03,2,9.14,13.29,19,23,28.43,32.71,35.86,43.43,47.71,51.29,54.14,56,58.43,64.57,78.14,96.29,131.71,168.57,220.43,275.14,332.71,386.71,424.29,483,584.43,681.14,746.71,814.14,866.14,907.57,933,978.86,994.71,1011.43,1026,1042.57,1061.57,1074.57,1085.14,1093.71,1106.43,1119.43,1130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,FREMONT,44.05,111.32,0.86,1.14,2,2,2,2,3,3,3,3.29,4,4,4,4.71,7.43,10,19.57,34.43,49.86,76.43,92,99,110.57,121.71,136.86,157,193.57,251.29,290.71,343.43,430.57,496.29,545.43,606.29,652.71,704.43,755.71,815.57,840.29,853.29,871.57,889.43,910.57,933,947,961,969,982.71,1003.43,1028.43,1042.86,1058,1075,-1,-1
ID,GEM,43.98,116.52,2.29,7.29,9.29,10,11.71,13.43,15.71,16,17,17,17,17,18.14,22.43,37.14,60.86,96.43,125.57,154.57,178,191.57,204.14,210,237.29,261.14,276.86,319.71,346.86,356.14,389,418.14,454,507.14,612.14,775.86,964.71,1105,1253.43,1332.71,1380.86,1436.71,1503.71,1560.43,1606,1644.86,1666.86,1680,1690.14,1698,1701.86,1706.43,1715.14,-1,-1,-1
ID,GOODING,43.01,114.94,0.14,2,5.29,7.71,9.29,12.29,17.86,25.43,38.29,48,55.86,59,60.71,63.14,66.86,85,95.57,117.14,138.43,164.43,182,200.57,227.29,242.43,252.43,264.14,286.14,328.86,377.14,448.57,541.43,646.29,752.43,833,900.29,949.86,1029.86,1077.86,1109.57,1132.86,1155.57,1186.71,1207.57,1225.71,1239,1246,1251.57,1261.14,1268.57,1270.57,1274,1276,-1,-1,-1
ID,IDAHO,45.94,116.52,0.14,1.14,2.43,3,3,3,3,3,3,3,3,3,3,3,3.57,7,12.71,17.14,24.71,29.14,31.43,35,39.14,41.29,45.71,61.86,128.14,199.14,223.43,249.14,293.14,349.57,400.14,467.14,538.29,687.14,770.86,846.71,914.86,966,1014.86,1064.43,1111.71,1137.29,1156.71,1166.43,1171.14,1175.57,1180.29,1183.71,1185.43,1187.86,1189.57,-1,-1
ID,JEFFERSON,43.98,112.18,0.29,2.29,3.57,5,5,5,5,5,6.57,7,7.29,9,11,13.29,17.57,20.14,31.86,54.14,91,142.14,197.29,254,309.57,349,376,416.57,484.43,577.43,669.29,757.29,857,960.57,1056.43,1159.43,1282.29,1425.29,1533.71,1718,1861,1954.71,2026,2083.43,2151.86,2197.29,2236.29,2269.43,2315.86,2359.86,2402.14,2453.29,2513.43,2604.57,2691.86,-1,-1
ID,JEROME,42.57,114.25,0.14,9.86,27.57,41.29,45,53.43,67.71,90.29,128.71,164.43,189.43,204.57,216.29,231.86,245.29,287,339.86,368.71,414.14,463.86,513.29,552.57,590.29,623.57,674.43,714.43,748.43,795.14,863.57,936.57,1030.71,1164.86,1374.57,1569.86,1740.86,1860.43,1971.14,2070.86,2129.57,2166.86,2223.43,2306.57,2350.71,2393.43,2417.43,2450.14,2468.29,2481.71,2498.43,2510.43,2516.71,2527.86,2532.43,-1,-1
ID,KOOTENAI,47.96,116.68,7,30.86,42.71,47.43,55.57,61.43,62.29,64,66,66.71,75.43,91.57,107.43,153.43,293,540,840.71,1157,1437.29,1685.43,1896.86,2028.43,2125,2217.14,2306.29,2409,2550.43,2724.57,2917,3177.57,3639.43,4202.14,4778.57,5479.71,6267.43,7063,7908.29,9322,10609.57,11684,12432.14,13445.43,14405.43,15015.29,15526.57,15882.57,16174.29,16383.43,16570.71,16728.43,16873.71,16993.57,17101,-1,-1
ID,LATAH,46.55,116.74,0.57,2.29,3,3.86,4.71,5,5.57,6.29,7,7,7,7.86,9.57,21.29,32.29,38.71,56.71,75.86,94.43,117.86,160,213.43,247.57,266.29,295.29,359.43,510.14,651.57,753.86,847.71,947.29,1060.29,1232.57,1479.43,1647.43,1755.86,1899.14,2013.71,2094.29,2140.43,2214.29,2338.57,2407.86,2469.57,2536.43,2590.14,2632,2689.14,2772.43,2828.29,2869.57,2894,-1,-1,-1
ID,LEMHI,45.11,114.43,0.57,1,1,1,1,1,1,1.29,2,2,2,3,5.57,7.71,12,21.14,48.29,64.71,70,72.43,73.86,75.71,96.86,115.14,135,172.14,209.57,283.71,342.14,386.57,417,427.71,435.57,444.57,451.43,456.29,463.86,469.43,473,474,475.43,481.29,487,491.86,495.57,501.29,508.71,513.71,516.29,-1,-1,-1,-1,-1,-1
ID,LEWIS,46.23,116.48,2.29,5.71,8.43,9,10.43,12,13.71,30.57,44.43,56,72.14,81.57,99.14,127.57,160.57,189.57,217.29,272.57,308.71,328.43,338.86,348.57,357,361.14,364.86,370.43,373.57,374.71,376.14,378.71,380.43,382.14,383.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ID,LINCOLN,42.87,114.24,0.71,8.43,14.14,16.43,21.86,28.14,29,29,30,33,33.57,34.86,35.14,36,36.14,41.43,44.43,47.29,51.14,57.57,61.29,63.71,67,72.71,81.57,86.14,89.57,94.57,105.57,130.29,166.29,233,277.43,303.57,332.71,351.14,374.14,403.57,423.14,431,435.57,449,459.14,466,476.14,479.14,481.86,483.14,484.86,486.29,488,489.29,492.57,-1,-1
